Humidity,Wet Bulb Temperature,Wind Speed,Solar Radiation
67,-6.6,1.7,354
55,-6.6,3.3,348
63,-6.6,1.8,396
47,-6.2,3.3,478
55,-6.1,2.7,458
59,-6.2,2.6,506
45,-5.8,3.3,239
54,-5.8,2.8,639
52,-6.0,1.0,237
53,-6.0,3.1,306
45,-6.0,3.3,294
50,-6.0,2.1,228
42,-5.7,3.3,441
49,-5.8,0.9,65
54,-5.7,3.1,287
43,-6.2,1.7,132
42,-6.6,3.9,153
37,-9.5,3.3,160
54,-6.4,4.0,66
46,-6.4,3.3,52
51,-6.3,1.1,42
64,-6.7,4.8,11
62,-6.7,3.3,5
73,-6.6,1.9,2
78,-7.0,4.1,5
67,-7.0,3.3,1
72,-6.6,2.0,3
67,-7.3,3.3,2
81,-7.3,3.8,5
77,-7.4,4.1,5
71,-7.4,3.3,2
73,-7.1,0.3,3
74,-8.0,3.6,3
73,-8.4,4.8,5
69,-9.2,3.0,3
63,-9.9,3.3,2
71,-9.9,3.8,6
71,-11.0,4.4,6
65,-11.0,3.3,2
68,-10.5,1.2,3
73,-11.6,2.9,6
70,-10.9,1.7,3
67,-10.5,3.3,2
65,-11.7,3.3,2
75,-11.7,2.6,6
76,-12.5,2.4,6
69,-11.7,1.9,3
66,-5.9,3.3,2
68,-12.4,1.6,4
66,-13.0,3.3,2
73,-13.0,4.0,6
68,-12.7,1.0,4
73,-13.3,2.3,6
67,-12.6,1.8,4
65,-13.4,3.3,2
74,-13.4,3.0,6
68,-12.7,1.5,8
75,-13.6,2.9,11
68,-12.6,1.7,88
74,-13.4,3.0,118
62,-13.4,3.3,128
59,-12.1,3.3,273
66,-11.2,1.7,241
69,-12.1,3.1,183
68,-11.2,4.9,383
57,-11.2,3.3,395
61,-9.5,1.7,381
57,-9.4,1.4,218
52,-9.9,3.3,294
62,-9.9,2.5,310
55,-9.3,5.2,427
48,-9.3,3.3,358
54,-8.7,2.7,321
49,-8.2,2.6,407
42,-8.8,3.3,396
56,-8.8,2.6,345
55,-9.3,5.0,446
44,-9.3,3.3,263
51,-8.3,2.0,145
51,-8.4,1.8,43
56,-9.0,4.7,293
43,-1.7,3.3,302
57,-9.3,5.2,151
43,-9.3,3.3,173
50,-8.5,1.7,22
61,-10.0,6.2,15
47,-10.0,3.3,11
52,-8.9,3.1,9
57,-9.4,2.2,3
64,-10.3,8.0,6
58,-9.2,4.7,3
54,6.3,3.3,1
67,-10.2,5.7,6
65,-9.8,5.4,6
53,-9.8,3.3,2
56,-9.1,2.0,3
62,-9.6,7.8,5
48,-9.6,3.3,2
49,-8.4,3.0,3
56,-9.0,4.2,5
45,-8.1,3.0,3
47,-9.0,3.3,2
49,-8.3,2.2,3
47,-8.9,3.3,1
54,-8.9,5.0,5
54,-7.9,2.8,3
51,-8.9,3.3,2
60,-8.9,4.7,5
57,-7.9,2.4,3
54,-8.6,3.3,2
62,-8.6,4.2,5
64,-8.3,3.8,5
55,-8.3,3.3,2
58,-7.4,4.3,3
66,-7.8,5.1,5
57,-7.8,3.3,0
60,-7.2,2.6,3
59,-7.4,3.3,1
67,-7.4,5.3,5
64,-7.1,3.4,3
61,-7.6,3.3,1
69,-7.6,4.9,5
64,-7.1,4.0,3
62,-7.6,3.3,2
70,-7.6,4.8,5
64,-6.8,3.5,10
71,-7.7,4.9,11
62,1.1,3.3,13
70,-7.0,4.4,112
60,-7.0,3.3,203
64,-6.5,3.5,113
63,-5.5,3.5,350
67,-5.9,5.6,198
58,-5.9,3.3,124
59,-3.9,3.5,593
56,-4.5,3.3,180
64,-4.5,4.1,402
54,-4.1,3.3,253
59,-3.3,1.6,222
64,-4.1,6.1,513
53,-3.3,3.3,332
59,-2.6,1.1,254
64,-3.3,5.6,517
57,-2.0,0.6,149
50,-2.6,3.3,538
64,-2.6,5.7,288
52,-2.1,3.3,590
58,-1.5,0.5,158
65,-2.1,5.5,197
66,-1.6,4.9,301
53,-1.6,3.3,333
60,-1.5,0.8,44
68,-1.7,4.6,150
55,-1.7,3.3,172
62,-1.4,0.9,28
65,-1.6,2.0,8
71,-2.0,5.1,15
59,-2.0,3.3,15
74,-2.2,4.9,4
62,-2.2,3.3,2
68,-2.0,1.6,1
76,-2.3,4.9,4
64,4.5,3.3,2
69,-1.9,3.8,0
64,-2.1,3.3,3
69,-1.7,3.2,1
75,-2.1,4.4,4
65,-2.0,3.3,2
74,-2.0,4.2,4
68,-1.7,2.0,1
74,-2.3,4.2,4
65,-2.3,3.3,2
70,-1.8,2.7,1
76,-2.2,4.0,4
67,-2.2,3.3,3
72,-1.7,2.3,1
80,-1.6,3.6,4
71,-1.6,3.3,2
75,-1.1,1.3,1
77,-1.5,3.3,2
86,-1.5,3.4,4
81,-1.1,2.7,0
84,-2.2,4.7,4
75,-2.2,3.3,2
81,-1.9,2.6,1
81,-3.7,5.9,5
77,-3.1,1.5,1
71,-3.7,3.3,2
75,-4.1,1.4,1
73,-4.8,3.3,1
78,-4.8,5.5,5
78,-4.9,0.9,1
80,-5.3,5.0,5
76,-5.3,3.3,3
81,-5.2,1.6,1
78,-5.7,3.3,2
83,-5.7,4.4,5
87,-5.8,3.1,7
72,5.5,3.3,5
81,-5.0,1.5,3
85,-5.5,4.0,33
76,-5.2,1.3,14
68,-5.5,3.3,32
70,-5.9,3.6,71
64,-5.2,3.3,60
69,-5.8,2.6,34
55,-5.8,3.3,236
60,-6.3,2.5,123
62,-6.3,2.8,305
53,-6.3,3.3,208
62,-6.1,2.3,165
55,-6.3,3.3,613
60,-6.1,2.2,246
61,-6.3,2.0,252
61,-6.1,4.1,247
50,-6.1,3.3,452
61,-5.6,2.9,358
49,-5.9,3.3,349
59,-5.9,2.9,165
57,-5.6,1.4,184
48,-5.6,3.3,360
58,-5.6,3.8,272
55,-5.7,1.2,97
48,-5.7,3.3,187
59,-5.7,3.3,42
54,-5.4,1.0,30
50,-5.4,3.3,18
61,-5.9,3.9,18
56,-5.6,1.6,10
53,-5.6,3.3,2
59,-5.8,1.9,1
66,-6.6,1.7,5
55,7.6,3.3,1
59,-5.8,1.6,1
70,-6.9,3.1,5
56,-6.9,3.3,1
61,-6.1,1.3,2
58,-6.1,3.3,1
63,-6.1,2.0,2
74,-7.6,3.5,5
67,-6.7,1.6,3
62,-6.1,3.3,2
67,-7.2,1.4,3
64,-8.5,3.3,2
75,-8.5,2.7,5
67,-6.6,2.0,3
64,-8.6,3.3,1
76,-8.6,3.3,6
64,-8.2,3.3,1
66,-6.7,1.3,3
76,-8.2,1.9,5
74,-7.9,3.0,5
63,-7.9,3.3,1
66,-6.6,0.6,3
65,-6.4,1.0,3
62,-7.9,3.3,3
74,-7.9,1.9,5
60,-7.9,3.3,2
63,-6.5,1.2,3
74,-7.9,2.9,5
62,-6.5,0.8,3
58,-8.1,3.3,1
72,-8.1,3.3,5
59,-6.5,1.0,2
71,-7.8,2.6,5
57,-7.8,3.3,1
71,-7.7,2.5,11
55,15.8,3.3,7
59,-6.1,1.5,8
50,-7.3,3.3,117
68,-7.3,3.2,96
57,-5.7,1.9,112
52,-6.7,3.3,259
64,-6.7,4.9,180
57,-5.1,1.6,250
52,-4.9,3.3,384
58,-4.2,2.3,275
62,-4.9,5.0,394
50,-3.6,3.3,473
55,-2.9,2.1,436
63,-3.6,4.5,478
63,-2.7,5.5,504
51,-2.7,3.3,517
56,-1.8,0.8,105
58,-0.7,0.7,455
52,-1.5,3.3,504
63,-1.5,5.1,489
65,-0.5,5.5,309
53,-0.5,3.3,434
59,0.1,1.5,73
59,0.6,0.8,63
54,0.1,3.3,297
66,0.1,4.4,301
54,0.9,3.3,98
65,0.9,4.3,94
59,1.0,1.8,28
62,1.1,1.2,7
69,1.0,5.3,12
59,1.0,3.3,10
64,1.9,3.0,0
62,1.4,3.3,2
71,1.4,3.5,4
61,2.3,3.3,3
63,2.0,2.4,0
69,1.8,4.5,4
70,1.9,4.8,4
62,1.9,3.3,2
65,2.1,1.8,0
70,2.1,4.3,4
64,2.4,2.5,0
62,2.1,3.3,2
66,2.3,3.3,0
61,2.3,3.3,2
70,2.3,4.6,4
61,2.1,3.3,2
66,2.4,2.9,0
73,2.1,4.0,4
61,2.0,3.3,2
67,1.9,2.0,0
72,2.0,4.4,4
74,1.8,3.9,4
64,1.8,3.3,2
67,1.7,1.8,0
66,1.1,3.3,2
70,1.4,3.1,0
76,1.1,4.3,4
80,0.7,3.9,4
68,0.7,3.3,4
71,1.2,2.3,0
73,1.2,2.4,0
69,0.4,3.3,4
82,0.4,4.0,4
74,1.0,3.0,0
71,0.5,3.3,2
82,0.5,3.4,4
75,0.8,2.3,0
82,0.6,4.9,4
71,0.6,3.3,2
71,1.4,3.3,10
82,0.3,3.1,10
75,0.5,2.2,7
79,0.6,3.0,108
74,0.9,2.2,90
69,0.6,3.3,78
76,1.1,4.6,97
67,1.1,3.3,102
72,1.1,1.9,89
70,1.6,1.7,121
64,1.5,3.3,144
74,1.5,4.9,143
68,1.9,2.0,321
71,1.9,4.7,146
61,1.9,3.3,379
62,2.6,1.2,244
68,2.4,7.3,269
58,2.4,3.3,841
67,2.6,6.5,125
62,2.7,1.7,251
56,2.6,3.3,272
69,2.6,6.7,199
62,2.7,1.3,185
58,2.6,3.3,148
61,2.3,3.3,121
64,2.6,1.4,53
72,2.3,6.9,114
67,2.5,1.5,54
63,2.3,3.3,51
72,2.3,6.1,73
65,2.2,3.3,3
68,2.5,1.8,2
73,2.2,5.9,8
69,2.4,3.0,0
74,2.2,6.2,4
65,2.2,3.3,4
67,0.4,3.3,2
70,1.9,1.1,0
77,1.6,4.0,2
63,1.7,3.3,2
74,1.7,5.0,4
75,1.4,4.6,4
71,1.4,0.9,0
71,1.4,3.3,2
73,1.1,5.2,4
69,1.2,1.4,0
65,1.1,3.3,4
76,1.0,6.1,4
65,1.0,3.3,2
69,1.1,1.8,0
72,0.8,1.1,0
77,0.7,5.1,4
69,0.7,3.3,2
67,0.5,3.3,3
78,0.5,4.3,4
68,0.1,3.3,2
76,-0.6,1.3,0
75,0.1,3.8,4
77,-0.6,4.2,4
68,-0.6,3.3,2
72,-0.7,2.7,0
70,-1.1,2.7,0
76,-1.1,3.3,4
63,-1.1,3.3,4
64,-2.0,1.2,0
67,-1.7,2.4,4
56,-1.7,3.3,2
56,-2.3,3.3,2
69,-2.3,3.8,4
62,-2.5,2.2,1
53,-2.4,3.3,6
66,-2.4,2.2,6
61,-2.9,2.9,4
60,-2.9,1.5,29
64,-2.9,4.4,36
53,-2.9,3.3,57
61,-2.8,3.3,60
65,-2.8,2.9,69
55,-2.8,3.3,86
65,-2.5,3.2,99
56,-2.5,3.3,98
60,-2.4,1.5,78
61,-2.0,1.8,86
66,-2.1,3.2,79
56,-2.1,3.3,96
61,-2.0,3.3,74
66,-2.0,1.5,75
74,-2.0,3.8,80
65,-2.0,2.0,65
70,-2.3,5.2,102
58,-2.3,3.3,124
69,-2.7,5.3,118
57,-2.7,3.3,161
63,-2.3,1.5,117
64,-2.8,1.9,78
70,-3.3,6.2,75
59,-3.3,3.3,148
62,-3.3,3.3,13
66,-3.3,0.5,9
71,-3.3,5.2,14
67,-3.0,2.0,1
74,-3.5,4.1,5
63,-3.5,3.3,3
76,-3.1,3.6,5
66,1.8,3.3,3
69,-3.2,0.4,1
71,-2.6,2.4,1
80,-2.9,5.7,4
67,-2.9,3.3,2
73,-2.2,2.1,1
70,-2.3,3.3,4
80,-2.3,4.8,4
73,-1.5,2.3,1
79,-1.7,4.3,4
69,-1.7,3.3,2
67,-1.2,3.3,2
78,-1.2,5.0,4
72,-1.1,2.0,1
65,-0.4,3.3,2
72,-0.4,6.0,4
65,-0.2,1.6,1
82,0.2,3.3,0
80,0.1,2.6,0
82,0.2,6.1,4
92,0.9,6.3,4
83,0.9,3.3,0
86,1.2,3.8,1
77,2.7,3.3,0
82,2.8,2.9,1
94,2.7,5.4,4
88,3.3,5.7,4
81,3.5,3.9,1
76,3.3,3.3,0
89,3.3,6.1,4
77,3.3,3.3,0
82,3.3,2.6,0
86,3.3,5.3,6
81,3.4,1.8,3
76,0.2,3.3,4
75,3.4,3.3,56
84,3.4,5.1,39
79,3.6,2.8,42
84,3.4,5.0,87
78,3.8,2.7,88
75,3.4,3.3,109
84,3.7,5.9,124
74,3.7,3.3,167
78,3.9,3.7,118
84,4.0,5.9,119
78,3.9,3.5,140
73,4.0,3.3,179
76,4.1,2.0,81
70,4.1,3.3,135
81,4.1,5.8,142
65,4.3,3.3,754
72,4.3,2.0,175
59,4.3,3.3,492
67,4.4,2.0,104
69,4.3,5.1,182
64,4.5,1.8,48
68,4.5,5.1,48
60,4.5,3.3,20
57,3.9,3.3,54
66,3.9,7.6,52
60,3.8,1.8,49
63,2.0,4.7,21
53,2.0,3.3,21
57,1.5,2.4,10
66,0.3,6.8,4
58,0.3,3.3,2
63,0.7,2.5,0
65,-4.0,3.3,2
70,-0.4,1.1,0
71,-0.4,7.3,4
77,-1.4,5.3,4
67,-1.4,3.3,2
72,-1.4,2.5,1
65,-1.6,3.3,2
71,-1.5,1.2,1
78,-1.6,3.8,4
75,-1.7,4.0,4
71,-1.7,3.3,4
71,-1.4,2.9,1
70,-1.6,0.8,0
69,-2.0,3.3,2
76,-2.0,4.2,4
70,-2.4,5.5,1
57,-2.2,3.3,3
74,-2.2,3.5,4
67,-4.0,5.3,1
66,-3.7,5.0,4
60,-3.7,3.3,2
53,-5.1,3.3,2
67,-5.1,5.0,5
61,-5.9,4.7,1
57,-7.0,3.1,1
51,-6.4,3.3,2
64,-6.4,5.2,5
58,-7.6,6.0,5
54,-7.6,3.1,1
53,-7.6,3.3,2
48,-8.6,3.3,1
60,-8.6,4.2,5
54,-9.6,6.2,3
55,-10.1,4.2,5
50,-10.1,3.3,2
54,-10.2,4.4,4
55,-10.7,4.3,13
51,-10.6,2.4,10
48,5.1,3.3,10
50,-10.7,1.6,94
55,-10.9,3.6,65
49,-10.9,3.3,145
53,-10.6,4.1,296
56,-10.7,2.8,160
51,-10.7,3.3,264
54,-9.9,3.3,467
59,-10.2,3.7,444
61,-9.9,5.0,455
55,-9.5,3.3,154
61,-9.9,4.5,488
58,-9.5,3.7,525
51,-9.1,3.3,618
61,-9.6,5.2,275
60,-9.1,3.4,183
62,-9.3,3.6,426
50,-9.3,3.3,588
58,-9.4,2.7,88
58,-9.0,2.0,240
57,-9.3,2.1,117
54,-9.0,3.3,221
59,-9.1,2.2,89
57,-8.9,3.2,144
50,-8.9,3.3,493
56,-9.0,1.8,47
50,-8.8,3.3,128
57,-8.9,2.2,17
53,-8.5,1.4,12
48,-8.9,3.3,14
59,-9.4,2.7,5
54,-9.3,1.7,3
50,-9.4,3.3,1
57,-9.7,4.5,5
49,-9.7,3.3,1
54,-9.0,1.3,3
58,-9.6,1.7,5
49,-9.6,3.3,2
55,-9.1,1.6,4
61,-9.2,3.3,5
49,4.8,3.3,2
54,-9.1,2.0,3
48,-9.3,3.3,1
56,-8.9,1.6,3
56,-8.9,1.6,3
61,-9.1,3.3,5
50,-9.1,3.3,2
53,-9.7,3.3,1
58,-9.7,4.9,5
54,-9.4,2.2,4
53,-10.2,3.3,2
59,-10.2,4.3,6
57,-9.7,0.8,4
59,-10.6,3.3,1
62,-10.0,0.7,4
66,-10.6,3.8,6
64,-10.0,1.3,4
67,-10.8,3.0,6
60,-10.8,3.3,1
63,-10.1,2.2,4
59,-10.9,3.3,2
64,-10.9,2.8,6
62,-11.1,3.8,6
54,-11.1,3.3,2
58,-10.7,1.5,4
60,-10.7,1.3,4
59,-11.2,3.3,1
63,-11.2,3.5,6
62,-11.3,3.3,9
59,-11.3,3.7,15
62,-10.6,1.1,10
64,-11.1,3.3,89
61,-11.1,3.0,87
63,-10.3,0.8,73
64,-10.6,1.0,191
53,1.8,3.3,157
66,-10.9,1.5,230
53,-10.6,2.2,188
67,-10.5,2.8,208
54,2.4,3.3,453
50,4.3,3.3,586
57,-10.3,2.6,621
54,-10.4,2.1,539
51,-9.9,1.7,406
50,-10.3,3.3,193
53,-10.3,3.3,569
50,-9.2,2.5,753
47,-9.0,1.9,678
45,1.4,3.3,695
50,-8.9,1.4,565
40,1.3,3.3,314
49,-9.6,4.4,128
47,-9.7,3.3,104
49,-9.1,3.3,479
54,-9.1,3.1,464
49,-9.4,3.3,291
46,-9.4,2.7,35
46,-9.4,2.3,222
39,-9.3,3.3,26
47,-9.3,3.0,25
46,-9.6,1.9,16
44,-9.7,2.1,3
39,-9.9,3.3,1
50,-9.9,2.5,5
50,-10.1,2.4,5
45,-9.7,3.2,3
41,-10.6,3.3,2
52,-10.6,1.9,6
48,-10.1,2.5,4
48,-10.4,2.3,3
52,-10.6,1.7,6
43,-10.6,3.3,2
53,-10.8,0.9,6
44,-10.8,3.3,2
48,-10.6,2.8,3
50,-10.6,3.4,3
50,-10.8,2.4,6
50,-10.7,3.0,6
44,-10.7,3.3,1
48,-10.5,1.0,3
47,-10.5,1.4,3
50,-10.9,3.6,6
44,-10.9,3.3,2
47,-10.5,1.0,3
52,-10.8,2.2,6
42,-10.8,3.3,1
52,-10.9,2.8,6
47,-10.6,1.4,3
44,-10.8,3.3,2
48,-10.3,1.1,3
56,-10.8,3.1,6
45,-10.8,3.3,2
55,-10.8,3.3,6
53,-10.0,2.3,3
48,-10.6,3.3,2
59,-10.6,2.7,6
54,-10.2,1.5,3
57,-10.1,1.2,13
52,-10.5,3.3,14
61,-10.5,4.8,16
57,-9.7,2.0,73
63,-10.1,2.6,122
52,-10.1,3.3,71
53,-10.1,3.3,100
56,-9.2,0.7,86
63,-10.1,3.7,83
63,-9.6,3.6,124
54,-9.6,3.3,151
58,-9.2,1.3,151
62,-9.1,4.2,166
54,-9.1,3.3,184
54,-8.2,2.0,236
58,-8.2,2.8,273
50,-8.2,3.3,243
43,-7.4,3.3,365
47,-7.4,0.8,271
53,-7.4,2.9,477
49,-6.8,1.1,169
52,-6.4,2.3,499
43,-6.4,3.3,464
52,-6.3,3.4,199
43,0.2,3.3,200
49,-6.1,0.5,83
53,-5.8,3.0,187
43,-5.8,3.3,206
50,-5.8,0.7,27
51,-5.4,1.9,13
45,-5.7,3.3,26
56,-5.7,2.5,22
60,-5.8,1.7,5
48,-5.8,3.3,1
53,-5.7,3.3,3
64,-5.7,2.5,5
57,-5.1,0.9,2
65,-5.4,1.8,5
60,-4.9,0.5,2
55,-5.4,3.3,2
55,-4.9,3.3,1
61,-4.7,1.3,2
61,-4.9,1.4,2
68,-5.2,2.5,5
56,-4.9,3.3,2
62,-4.7,1.7,2
56,-5.4,3.3,2
69,-5.4,2.0,5
62,-4.5,1.8,2
69,-5.1,1.0,5
57,-5.1,3.3,3
68,-4.5,1.3,2
57,-4.8,3.3,3
66,-4.5,1.5,2
70,-4.8,1.7,5
58,0.2,3.3,2
68,-4.3,2.0,2
71,-4.8,0.8,5
72,-4.8,1.6,5
61,-4.8,3.3,2
74,-4.9,2.7,5
62,-4.9,3.3,1
67,-4.2,2.5,2
69,-6.1,2.0,5
65,-6.1,3.3,1
69,-4.5,3.6,2
68,-4.7,2.7,16
66,-5.8,3.3,23
68,-5.8,3.4,21
64,-5.5,3.3,140
68,-4.1,2.6,132
64,-5.5,4.9,71
65,-4.8,3.8,300
64,-4.8,3.3,297
64,-4.4,3.1,276
61,-4.3,3.3,340
62,-4.4,3.7,376
60,-4.3,3.3,424
60,-3.6,4.1,493
58,-3.8,3.1,441
55,-3.6,3.3,498
61,-2.8,1.8,248
57,-2.3,3.3,575
67,-2.3,5.6,551
63,-1.4,5.2,420
60,-2.0,1.5,405
57,-1.4,3.3,585
66,-0.9,3.8,290
57,-0.9,3.3,419
56,-1.8,1.7,118
62,-1.0,1.2,126
62,-0.5,3.3,371
56,-0.5,3.8,368
61,-0.9,1.8,36
64,-0.4,3.3,164
69,-0.4,5.0,104
60,-0.6,2.3,15
63,-0.3,5.2,25
65,-0.3,3.3,27
62,-0.4,3.8,0
63,-0.4,5.7,4
65,-0.4,3.3,2
65,0.1,5.0,4
67,-0.2,3.6,0
63,0.1,3.3,2
63,0.5,5.2,4
63,0.5,4.3,0
65,0.5,3.3,4
63,1.2,6.4,4
61,1.2,4.7,0
62,1.2,3.3,2
61,2.5,7.3,4
58,2.5,3.3,1
56,2.7,2.0,0
52,4.0,1.7,0
49,3.5,3.3,2
58,3.5,6.6,4
59,3.6,7.3,4
47,3.6,3.3,1
51,4.5,1.3,0
49,4.7,3.3,2
52,5.1,3.0,0
57,4.7,5.3,3
53,5.4,2.4,0
51,5.4,3.3,2
56,5.4,6.1,3
54,5.6,2.9,0
60,5.0,6.5,3
51,-5.8,3.3,1
54,5.3,2.5,0
51,4.9,3.3,2
58,4.9,7.8,3
58,4.9,6.2,3
53,5.2,1.5,0
50,4.9,3.3,1
52,5.5,3.0,0
50,5.2,3.3,2
57,5.2,6.2,3
50,5.4,3.3,16
57,5.4,7.1,15
53,5.5,3.5,10
59,6.2,8.3,84
51,6.2,3.3,156
55,5.8,3.2,80
63,6.4,8.1,64
58,6.1,1.1,47
54,6.4,3.3,83
58,6.9,3.3,175
68,6.9,8.7,137
63,6.6,1.6,153
71,7.6,7.8,89
66,7.1,1.7,174
61,7.6,3.3,208
73,8.5,8.1,125
63,8.5,3.3,200
65,8.9,3.3,119
74,8.9,8.1,203
70,8.5,2.0,130
76,9.0,7.5,67
67,9.0,3.3,68
72,8.8,1.9,92
73,9.1,1.2,61
78,9.6,9.0,96
68,-10.1,3.3,110
83,9.5,5.0,13
69,9.5,3.3,24
74,9.7,2.2,10
85,9.6,4.8,5
70,9.6,3.3,4
76,9.7,1.9,2
79,10.0,2.5,-2
75,10.1,3.3,2
85,10.1,3.5,2
80,10.3,5.5,2
70,10.3,3.3,2
74,10.0,0.3,-2
82,10.4,6.3,2
74,10.3,3.1,-2
70,10.4,3.3,2
81,10.5,3.3,0
84,9.9,2.1,0
86,10.5,5.5,2
90,9.3,1.1,0
85,10.2,3.3,0
97,10.2,4.0,2
84,9.8,3.3,0
99,9.8,0.7,3
89,6.7,6.0,0
99,3.0,5.5,3
85,3.0,3.3,0
92,2.5,1.3,0
100,1.8,6.4,3
82,1.8,3.3,1
91,1.3,2.1,0
87,1.1,2.6,0
79,1.5,3.3,0
99,1.5,5.9,3
85,1.0,2.9,0
77,1.3,3.3,0
99,1.3,7.2,4
94,0.9,8.7,4
81,0.9,3.3,0
86,0.6,4.7,0
77,0.8,3.3,0
85,0.3,7.1,0
91,0.8,8.8,4
85,-0.2,10.9,4
74,-0.2,3.3,2
80,-0.7,6.2,0
82,-0.5,10.3,5
78,-0.9,7.0,2
71,-0.5,3.3,6
78,-1.1,7.9,15
82,-0.7,9.7,20
72,-0.7,3.3,19
81,-1.1,10.0,63
76,-1.4,7.4,49
72,-1.1,3.3,81
78,-1.6,11.8,102
71,-1.6,3.3,168
74,-2.2,8.8,116
80,-1.8,11.9,101
72,-1.8,3.3,78
76,-2.3,7.3,92
76,-2.7,9.0,64
71,-2.2,3.3,84
76,-3.1,8.4,41
80,-2.5,11.2,60
73,-2.5,3.3,52
86,-2.8,8.1,39
78,-2.8,3.3,66
82,-4.2,6.8,35
82,-3.3,3.3,32
87,-3.7,7.3,18
89,-3.7,8.0,16
83,-3.3,3.3,20
89,-4.1,6.9,3
91,-3.9,8.8,7
84,-3.9,3.3,5
92,-3.7,7.8,5
82,-3.7,3.3,2
89,-4.5,7.7,1
88,-5.6,4.3,2
89,-4.7,5.5,4
79,-4.7,3.3,2
65,-6.3,3.3,3
84,-6.3,4.9,5
83,-6.5,2.9,2
71,-6.6,4.6,5
60,-6.6,3.3,2
69,-6.6,2.7,2
65,-6.9,4.1,5
55,-6.9,3.3,1
61,-6.9,3.0,1
63,-7.6,3.3,1
71,-7.6,5.1,5
68,-7.5,2.5,2
68,-8.2,2.3,2
70,-8.4,3.3,5
63,-8.4,3.3,2
62,-9.1,3.3,2
66,-9.1,2.1,2
70,-9.1,3.8,5
65,-10.0,2.4,3
61,-10.2,3.3,2
69,-10.2,3.7,5
63,-10.6,1.9,2
67,-10.9,4.2,6
60,-10.9,3.3,2
64,-11.1,1.1,2
61,-11.5,3.3,2
69,-11.5,2.2,6
71,-12.0,2.1,6
62,-12.0,3.3,2
65,-11.4,1.8,3
71,-12.2,2.5,6
62,-12.2,3.3,2
65,-11.7,1.1,3
72,-12.2,3.9,24
62,-12.2,3.3,16
66,-11.6,1.7,23
60,-11.9,3.3,165
64,-10.3,2.3,152
71,-11.9,3.6,102
65,-10.6,3.9,339
53,-10.6,3.3,321
59,-9.5,2.5,324
61,-9.5,5.8,461
52,-9.5,3.3,454
58,-9.3,3.4,436
52,-8.3,1.3,513
58,-8.7,4.5,546
47,-8.7,3.3,547
50,-8.7,5.5,578
42,-8.7,3.3,592
48,-7.9,6.7,557
37,-7.9,3.3,602
44,-6.4,1.9,481
41,-7.1,3.3,514
52,-7.1,6.6,484
45,-6.9,3.7,32
42,-6.2,3.3,392
47,-6.1,2.4,28
48,-6.2,8.3,360
49,-5.6,3.2,49
51,-5.6,8.1,120
45,-5.6,3.3,173
53,-4.9,3.2,26
46,-5.1,3.3,37
57,-5.1,8.0,36
63,-4.8,8.4,5
48,-4.8,3.3,1
56,-4.4,2.5,3
51,-4.3,3.3,0
58,-3.9,2.5,2
64,-4.3,7.2,4
56,-3.3,2.7,2
49,-3.6,3.3,3
62,-3.6,10.0,4
49,-2.8,3.3,4
53,-2.6,5.1,2
58,-2.8,10.3,4
58,-2.3,2.9,2
58,-2.3,6.5,4
54,-2.3,3.3,2
59,-1.9,3.3,3
70,-2.0,3.8,2
76,-1.9,6.7,4
51,-4.0,8.7,4
39,-4.0,3.3,4
51,-4.1,1.2,2
53,-6.1,7.8,5
41,-6.1,3.3,1
53,-5.9,1.7,3
45,-7.4,3.3,2
52,-7.2,2.7,3
55,-7.4,6.6,5
51,-8.9,4.4,5
48,-8.7,2.6,3
44,-8.9,3.3,2
50,-9.8,4.4,5
45,-9.8,3.3,2
48,-9.8,1.8,3
47,-10.7,3.3,3
53,-10.7,5.1,5
50,-10.4,4.7,3
49,-11.6,3.3,1
53,-11.4,4.1,4
54,-11.6,3.7,6
55,-12.4,4.0,28
48,-12.4,3.3,17
53,-12.2,3.2,25
49,-12.2,1.8,186
55,-12.3,2.8,127
46,-12.3,3.3,177
53,-12.1,4.5,347
44,-12.1,3.3,339
46,-11.9,2.8,343
50,-11.4,3.1,476
43,-11.4,3.3,472
47,-11.2,1.8,458
41,-10.8,3.3,565
49,-10.8,3.3,555
47,-10.7,2.9,528
44,-10.2,2.6,586
39,-10.2,3.3,606
45,-10.3,4.4,333
46,-9.6,3.8,562
38,-9.6,3.3,591
42,-9.2,2.6,536
42,-9.1,3.0,486
38,-9.1,3.3,518
46,-8.9,1.7,32
44,-8.3,1.5,27
39,-8.3,3.3,398
46,-8.3,2.4,363
42,-8.3,3.1,213
37,-8.3,3.3,244
43,-8.2,2.4,22
45,-8.0,1.7,14
49,-8.4,3.7,20
39,-8.4,3.3,32
56,-8.7,4.7,5
44,-8.7,3.3,2
47,-8.2,1.6,3
65,-9.5,3.8,5
55,-9.5,3.3,2
59,-8.9,0.6,3
56,-9.8,3.3,0
65,-9.8,4.6,5
58,-9.2,1.6,3
66,-9.5,3.9,5
55,-9.1,1.4,3
54,-9.5,3.3,2
54,-9.0,2.1,3
63,-9.5,4.7,5
51,-9.5,3.3,2
53,-8.6,3.3,1
51,-8.1,2.8,3
65,-8.6,4.8,5
64,-8.0,5.4,5
56,-8.0,3.3,2
58,-7.6,3.6,2
56,-6.5,3.0,2
64,-7.3,5.4,5
54,-7.3,3.3,1
62,-6.3,5.1,5
52,-6.3,3.3,1
61,-5.6,7.4,5
53,-5.6,3.3,3
54,-4.9,3.7,2
